X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
1,,,0.007865438,4,626.49,1,9,,4,5,79651,3
1,,,0.090879025,3,626.52,4,5,,2,3,6894,1
1,,,0.010478452,4,626.58,1,4,,4,5,59797,3
1,,,0.011593642,3,626.59,1,5,,5,5,54046,3
1,,,0.054873457,4,626.6,1,9,,1,5,11419,7
1,,,0.023298877,2,626.6,4,5,,3,3,26894,5
4,,,0.023098898,3,626.65,1,4,,2,5,27129,2
4,,,0.013470177,6,626.7,2,3,,3,4,46525,5
2,,,0.012263409,4,626.93,1,9,,2,3,51122,2
4,,,0.029866159,3,627.04,1,2,,1,2,20995,6
1,,,0.008295295,3,627.34,1,4,,2,5,75626,2
3,,,0.024838467,3,627.37,1,4,,4,5,25258,3
1,,,0.017858179,3,627.59,1,5,,3,4,35143,3
1,,,0.006768229,4,627.76,1,8,,1,5,92751,7
1,,,0.030364155,3,627.87,1,5,,4,4,20678,3
4,,,0.038813423,1,628.04,1,3,,3,5,16181,2
2,,,0.037905124,3,628.05,4,7,,1,5,16569,7
4,,,0.009055486,1,628.17,3,4,,4,4,69369,2
1,,,0.021804172,4,628.2,1,6,,2,5,28811,2
1,,,0.008967939,3,628.24,1,7,,5,4,70054,5
1,,,0.015637535,3,628.41,3,4,,2,2,40186,5
2,,,0.008085528,4,628.48,1,9,,3,5,77729,2
4,,,0.01301443,2,628.61,1,3,,2,3,48301,2
1,,,0.067744612,4,628.67,4,6,,1,1,9280,7
2,,,0.013198363,3,628.77,1,4,,4,4,47640,3
4,,,0.014993919,3,628.8,2,4,,2,3,41937,5
1,,,0.0105177,2,628.99,1,4,,3,5,59803,5
4,,,0.014853122,3,629,1,4,,4,4,42348,3
1,,,0.018720574,3,629.03,1,4,,3,3,33601,3
4,,,0.014516724,2,629.3,1,2,,4,4,43350,3
4,,,0.027289481,6,629.35,1,2,,2,3,23062,5
1,,,0.015668094,3,629.45,1,5,,2,4,40174,2
1,,,0.029967154,3,629.52,3,5,,5,4,21007,3
1,,,0.016030558,1,629.52,2,5,,3,4,39270,3
4,,,0.073995063,1,629.55,3,4,,2,4,8508,5
4,,,0.007950754,6,629.66,1,1,,1,5,79195,7
1,,,0.016768661,4,629.68,1,5,,4,5,37551,3
2,,,0.011528927,4,629.71,1,9,,3,5,54620,2
4,,,0.015147441,2,629.77,1,6,,3,3,41576,2
1,,,0.019901425,3,629.9,1,6,,3,4,31651,3
2,,,0.039703139,1,629.93,1,3,,1,4,15866,7
1,,,0.024624164,4,629.96,1,6,,2,5,25583,2
2,,,0.02018261,1,629.98,3,6,,5,3,31214,4
4,,,0.022627666,1,630.09,1,3,,1,3,27846,6
1,,,0.012483804,3,630.12,1,5,,3,5,50475,5
1,,,0.012710241,4,630.25,1,8,,3,4,49586,3
2,,,0.021461064,2,630.29,1,4,,2,4,29369,1
1,,,0.020359473,3,630.37,1,6,,2,4,30962,2
1,,,0.015865409,4,630.65,1,6,,2,3,39750,2
1,,,0.012431655,4,630.72,1,9,,2,5,50735,2
1,,,0.010060449,4,630.76,1,9,,2,5,62697,1
1,,,0.030053356,3,630.85,4,5,,5,3,20991,4
1,,,0.0172869,4,630.92,1,9,,3,4,36497,3
2,,,0.019557862,3,631.23,1,4,,3,4,32275,3
1,,,0.019389454,2,631.34,2,4,,3,2,32561,4
2,,,0.01685548,4,631.44,1,4,,2,4,37462,2
2,,,0.030388335,1,631.5,4,5,,4,2,20781,3
1,,,0.029816406,3,631.75,4,5,,2,2,21188,4
1,,,0.011611652,3,631.79,1,6,,2,5,54410,5
2,,,0.015133252,3,632.01,1,5,,3,3,41763,3
4,,,0.054764752,2,632.04,2,2,,1,2,11541,7
1,,,0.008405947,4,632.06,1,9,,2,5,75192,1
2,,,0.043705317,4,632.11,1,4,,2,5,14463,2
1,,,0.008826552,4,632.14,1,4,,4,5,71618,3
4,,,0.062293822,2,632.22,1,2,,2,4,10149,5
1,,,0.024576871,3,632.24,1,4,,2,3,25725,5
4,,,0.095881729,1,632.34,1,3,,1,2,6595,6
1,,,0.079935541,1,632.45,3,4,,1,2,7912,6
5,,,0.014533903,4,632.53,1,9,,4,5,43521,3
4,,,0.023379163,2,632.57,1,3,,1,5,27057,7
2,,,0.019267178,4,632.58,1,7,,2,5,32832,2
2,,,0.010980042,4,632.67,1,9,,2,5,57620,2
2,,,0.018235243,1,632.69,1,6,,2,3,34696,5
2,,,0.036229029,3,632.74,1,4,,1,4,17465,6
1,,,0.007913506,4,633.31,1,7,,3,5,80029,2
1,,,0.062437894,2,633.37,4,5,,2,2,10144,4
1,,,0.012778204,3,633.39,1,8,,2,5,49568,1
1,,,0.026366399,3,633.4,1,5,,3,3,24023,1
1,,,0.01550852,3,633.43,1,5,,1,5,40844,6
1,,,0.042226443,4,633.65,1,6,,2,5,15006,2
2,,,0.026617672,4,633.82,1,8,,2,5,23812,1
4,,,0.012649307,3,633.92,2,4,,5,4,50115,5
2,,,0.036428407,2,634,1,4,,2,3,17404,4
1,,,0.0136427,4,634.14,1,8,,4,5,46482,3
1,,,0.01545634,1,634.39,1,5,,3,4,41044,4
4,,,0.02238359,2,634.53,1,2,,2,4,28348,2
1,,,0.01377105,4,634.57,1,6,,2,4,46080,2
1,,,0.020700541,2,634.72,1,4,,2,3,30662,1
2,,,0.012694038,4,634.74,1,9,,1,5,50003,7
1,,,0.010952759,4,635.03,1,8,,4,5,57979,3
1,,,0.020291402,4,635.06,1,8,,2,5,31297,2
4,,,0.021998614,2,635.1,1,2,,1,5,28870,7
1,,,0.0175,4,635.11,1,5,,1,5,36292,7
2,,,0.011294986,4,635.23,1,5,,4,5,56240,3
4,,,0.010182398,1,635.29,1,4,,4,3,62391,1
1,,,0.021037817,4,635.3,1,5,,2,5,30198,2
4,,,0.01449927,2,635.3,1,5,,4,3,43816,3
4,,,0.02369579,5,635.45,1,4,,3,2,26817,3
4,,,0.030862956,3,635.53,1,2,,1,4,20592,7
1,,,0.033915479,4,635.61,1,6,,2,3,18741,2
1,,,0.015630502,3,635.63,1,5,,4,5,40666,3
2,,,0.025454036,4,635.74,1,7,,2,5,24976,2
4,,,0.03473828,3,635.78,3,5,,3,3,18302,4
4,,,0.109698068,2,635.81,1,2,,1,2,5796,6
1,,,0.010676361,3,635.82,1,4,,4,4,59554,3
4,,,0.031832107,5,635.91,3,4,,3,2,19977,5
1,,,0.026882239,2,635.98,4,5,,5,3,23658,3
2,,,0.059527375,4,636.05,1,9,,1,5,10685,7
1,,,0.013915706,3,636.24,1,5,,3,5,45721,1
1,,,0.021991361,4,636.43,1,8,,2,3,28940,2
4,,,0.1768,1,636.48,2,3,,1,2,3600,7
4,,,0.008791515,2,636.62,1,3,,2,3,72413,1
4,,,0.038488,6,636.63,1,3,,2,3,16541,2
1,,,0.017366267,4,636.63,1,7,,2,5,36659,2
4,,,0.010037362,2,636.7,1,3,,3,4,63433,3
1,,,0.010356684,3,636.76,2,6,,2,2,61483,1
1,,,0.017170778,4,636.95,1,7,,2,5,37095,2
2,,,0.008595118,3,637.01,1,6,,3,5,74113,1
2,,,0.017489293,4,637.03,1,8,,2,5,36424,1
4,,,0.022958452,3,637.12,2,4,,5,3,27751,3
1,,,0.036360783,1,637.15,3,5,,2,2,17523,4
4,,,0.042435564,2,637.17,1,3,,1,4,15015,7
1,,,0.011496248,4,637.26,1,9,,3,4,55432,1
1,,,0.016558824,3,637.73,1,5,,2,5,38513,5
4,,,0.043879488,2,637.92,1,2,,1,5,14538,6
4,,,0.016797883,3,637.95,1,1,,3,3,37978,3
2,,,0.010422588,3,638.05,1,4,,3,4,61218,3
1,,,0.015337243,4,638.06,1,6,,2,2,41602,2
4,,,0.057106181,4,638.39,1,3,,1,3,11179,7
1,,,0.019841798,3,638.39,4,5,,2,4,32174,5
1,,,0.025108944,3,638.42,1,5,,3,3,25426,3
4,,,0.011701293,3,638.68,2,4,,4,3,54582,3
1,,,0.014965794,4,638.77,1,8,,3,3,42682,2
4,,,0.009156716,2,638.8,1,4,,4,4,69763,3
2,,,0.024802764,2,638.82,2,6,,2,4,25756,4
4,,,0.024267102,3,638.88,1,5,,4,3,26327,4
1,,,0.021672999,3,638.92,2,5,,4,5,29480,4
2,,,0.016535028,4,638.93,1,8,,2,5,38641,2
1,,,0.01654942,3,638.94,1,5,,4,5,38608,1
1,,,0.008964342,4,639.05,1,9,,4,5,71288,3
4,,,0.160855776,5,639.08,1,3,,1,3,3973,6
1,,,0.067584602,2,639.08,3,7,,1,3,9456,6
1,,,0.065261922,3,639.11,2,5,,1,4,9793,6
1,,,0.016816066,1,639.33,1,5,,1,4,38019,7
2,,,0.01408179,1,639.44,2,9,,2,3,45409,1
2,,,0.009671799,4,639.48,1,9,,5,5,66118,3
1,,,0.01047343,4,639.56,1,9,,2,5,61065,1
1,,,0.014724121,4,639.66,1,5,,2,5,43443,2
4,,,0.024948132,3,639.72,2,3,,4,3,25642,5
1,,,0.028829758,1,639.79,4,4,,5,4,22192,3
2,,,0.047405349,3,639.83,1,6,,2,3,13497,2
2,,,0.018511254,4,639.86,1,8,,2,3,34566,2
1,,,0.024710948,1,639.89,1,5,,2,3,25895,5
4,,,0.017679558,2,640,1,3,,2,3,36200,5
2,,,0.017274641,4,640.06,1,8,,5,5,37052,3
1,,,0.035993364,1,640.07,3,6,,2,3,17783,5
4,,,0.01102656,2,640.18,2,4,,4,3,58058,3
2,,,0.031201326,2,640.22,1,4,,1,4,20519,7
1,,,0.007822603,3,640.46,1,4,,4,5,81873,5
4,,,0.042240174,6,640.53,2,2,,1,2,15164,6
4,,,0.024733387,6,640.57,1,2,,3,3,25899,5
1,,,0.023093281,1,640.7,4,4,,5,3,27744,3
2,,,0.034763506,3,640.9,1,8,,2,3,18436,2
4,,,0.038540076,3,640.96,1,3,,1,2,16631,7
4,,,0.01598424,3,641,1,4,,2,3,40102,2
4,,,0.017302046,6,641.11,1,2,,2,4,37054,5
2,,,0.010778697,4,641.16,1,9,,3,5,59484,2
2,,,0.017276622,3,641.17,1,6,,2,3,37112,2
2,,,0.022305364,3,641.19,1,5,,1,5,28746,6
1,,,0.011276349,3,641.41,1,6,,4,5,56881,3
4,,,0.042177801,2,641.44,1,2,,3,5,15208,4
2,,,0.01750116,4,641.47,1,8,,3,3,36653,3
1,,,0.017017376,4,641.47,1,9,,4,4,37695,3
2,,,0.015958712,2,641.62,2,3,,2,2,40205,5
1,,,0.024177091,3,641.66,1,6,,2,3,26540,2
3,,,0.023472441,3,641.76,3,5,,2,3,27341,2
1,,,0.05851153,4,641.93,1,5,,2,5,10971,1
1,,,0.023106936,4,641.98,1,6,,2,4,27783,2
4,,,0.031820299,1,642.07,1,2,,1,5,20178,7
1,,,0.034456189,4,642.16,1,7,,1,5,18637,7
2,,,0.010186513,4,642.28,1,6,,3,5,63052,2
1,,,0.010384622,4,642.32,1,6,,2,5,61853,2
2,,,0.075507229,4,642.34,1,5,,1,4,8507,7
4,,,0.035205524,2,642.36,1,2,,1,4,18246,7
1,,,0.021813582,1,642.41,1,4,,2,4,29450,2
1,,,0.013505904,3,642.8,4,6,,3,5,47594,2
2,,,0.023169237,4,642.9,1,6,,2,3,27748,5
4,,,0.014865102,3,642.99,1,4,,4,3,43255,5
1,,,0.036631159,3,643.06,4,5,,4,3,17555,3
4,,,0.014922981,2,643.27,1,2,,4,3,43106,3
1,,,0.01856162,4,643.42,1,2,,2,5,34664,5
1,,,0.008318811,4,643.46,1,5,,4,5,77350,2
1,,,0.015984602,3,643.62,1,5,,2,3,40265,2
1,,,0.01135363,4,643.66,1,6,,3,4,56692,3
2,,,0.018323374,2,643.92,1,9,,2,5,35142,2
2,,,0.012622067,4,643.94,1,8,,2,4,51017,2
4,,,0.022099032,2,644.01,4,4,,2,3,29142,1
2,,,0.02737475,3,644.21,2,7,,1,4,23533,6
4,,,0.02026387,2,644.31,1,3,,2,4,31796,2
1,,,0.036596059,4,644.42,1,9,,2,5,17609,2
1,,,0.014960882,3,644.44,1,4,,5,5,43075,3
1,,,0.013891152,4,644.48,1,7,,2,3,46395,2
4,,,0.03686667,2,644.54,4,4,,2,3,17483,2
2,,,0.014629088,3,644.66,1,4,,3,4,44067,3
1,,,0.018203354,3,644.69,1,6,,2,4,35416,2
2,,,0.010103692,4,645.05,1,8,,4,5,63843,3
4,,,0.025380257,2,645.09,1,2,,2,5,25417,1
1,,,0.020440417,4,645.12,1,8,,1,4,31561,7
4,,,0.037957875,2,645.17,1,3,,1,2,16997,7
4,,,0.012942002,6,645.34,2,1,,4,5,49864,3
2,,,0.027678487,2,645.49,1,3,,1,4,23321,6
4,,,0.006582688,2,645.63,4,6,,4,4,98080,2
2,,,0.029263506,4,645.67,2,5,,2,3,22064,4
1,,,0.023911884,3,645.86,1,4,,1,5,27010,7
2,,,0.008710356,4,645.96,1,8,,2,5,74160,2
4,,,0.024579354,2,645.97,2,3,,2,4,26281,1
4,,,0.009807485,2,645.97,1,3,,2,5,65865,1
2,,,0.012919483,4,646,1,4,,2,4,50002,2
4,,,0.014992805,2,646.01,1,3,,2,5,43088,2
1,,,0.013279285,4,646.17,2,9,,5,5,48660,3
1,,,0.014962154,4,646.38,1,9,,5,5,43201,3
1,,,0.050670168,3,646.45,2,5,,1,3,12758,6
1,,,0.01769656,4,646.65,1,6,,4,5,36541,1
1,,,0.017018333,3,647.02,4,4,,3,3,38019,1
4,,,0.032235452,2,647.03,1,3,,3,5,20072,2
1,,,0.012668259,3,647.12,1,4,,2,3,51082,1
1,,,0.019156109,1,647.17,2,4,,2,5,33784,1
1,,,0.043335119,2,647.21,4,4,,5,5,14935,3
2,,,0.031120458,3,647.43,1,3,,2,4,20804,2
4,,,0.030706189,6,647.44,2,2,,1,3,21085,7
1,,,0.018972225,3,647.56,4,5,,2,3,34132,5
1,,,0.019258213,4,647.75,1,5,,1,5,33635,7
1,,,0.019074129,1,647.91,2,5,,4,2,33968,3
4,,,0.011519165,2,647.93,2,4,,2,3,56248,1
1,,,0.014634102,4,648.32,1,4,,2,5,44302,2
1,,,0.019181138,3,648.38,1,7,,5,5,33803,3
2,,,0.042036041,5,648.49,1,5,,1,5,15427,6
4,,,0.023083577,2,648.51,1,1,,2,5,28094,2
2,,,0.021710297,1,648.53,1,6,,2,3,29872,2
4,,,0.014693461,2,648.54,1,2,,1,4,44138,6
1,,,0.044718009,2,648.59,4,4,,3,2,14504,4
4,,,0.039940271,2,648.63,1,3,,1,4,16240,6
2,,,0.011591965,4,648.64,1,4,,3,5,55956,1
1,,,0.017549237,4,648.69,1,6,,1,5,36964,7
4,,,0.010028908,3,648.75,1,4,,2,5,64688,1
1,,,0.012088694,4,649.32,1,6,,3,5,53713,2
1,,,0.030258572,4,649.47,1,6,,1,5,21464,7
1,,,0.009845405,2,649.59,1,9,,4,5,65979,3
4,,,0.023948251,3,649.74,1,3,,2,5,27131,2
4,,,0.016160619,3,649.77,1,5,,2,3,40207,2
2,,,0.036209125,3,649.99,1,5,,4,3,17951,3
4,,,0.066812577,2,650.22,1,2,,1,2,9732,7
1,,,0.026565347,3,650.24,4,5,,3,3,24477,3
4,,,0.018622773,3,650.27,1,3,,2,5,34918,2
4,,,0.011352418,1,650.38,2,3,,1,2,57290,6
1,,,0.015609867,2,650.51,4,5,,3,4,41673,5
1,,,0.023334409,3,650.68,1,6,,2,4,27885,2
1,,,0.006517032,4,650.68,1,7,,2,5,99843,2
4,,,0.012046708,1,650.98,1,1,,2,5,54038,1
1,,,0.020695915,4,650.99,1,5,,2,5,31455,2
1,,,0.030030907,4,651.01,1,7,,2,4,21678,2
1,,,0.008470316,3,651.02,1,4,,2,4,76859,2
1,,,0.011233846,4,651.08,1,9,,2,5,57957,2
4,,,0.117226422,3,651.31,1,4,,2,3,5556,5
4,,,0.009136661,2,651.38,2,2,,4,5,71293,5
4,,,0.017779475,2,651.76,1,2,,2,5,36658,2
2,,,0.013056813,4,651.77,1,5,,2,5,49918,2
1,,,0.015925121,3,652.07,2,5,,3,3,40946,4
2,,,0.039027528,4,652.15,1,5,,1,5,16710,7
3,,,0.013788612,1,652.16,1,2,,4,5,47297,3
1,,,0.038985117,4,652.26,1,4,,2,5,16731,2
2,,,0.017711462,4,652.26,1,9,,2,4,36827,1
4,,,0.017339693,1,652.51,1,4,,2,3,37631,4
3,,,0.031557211,2,652.54,1,3,,1,5,20678,7
4,,,0.03507794,2,652.59,2,3,,3,3,18604,5
4,,,0.01421346,1,652.81,4,4,,2,3,45929,5
4,,,0.013515007,2,652.91,1,3,,2,3,48310,1
4,,,0.011202539,1,652.94,1,3,,1,3,58285,6
1,,,0.025194074,4,652.98,1,5,,4,5,25918,3
4,,,0.015000459,2,653.06,1,2,,2,2,43536,1
1,,,0.038485563,2,653.1,4,5,,3,3,16970,3
1,,,0.013503567,4,653.1,1,9,,4,5,48365,3
4,,,0.179746905,6,653.38,1,2,,1,2,3635,7
4,,,0.011713692,1,653.46,1,2,,2,3,55786,2
1,,,0.017501941,4,653.61,1,8,,2,5,37345,2
4,,,0.037339769,2,653.67,1,3,,2,4,17506,2
1,,,0.019136149,4,653.71,1,5,,1,5,34161,6
1,,,0.020646832,4,653.72,1,6,,1,5,31662,7
2,,,0.012419073,3,653.74,1,5,,2,4,52640,2
2,,,0.020773997,5,653.82,1,6,,1,4,31473,6
2,,,0.01995483,3,653.82,1,8,,2,3,32765,5
5,,,0.009625808,4,653.91,1,9,,5,5,67933,3
2,,,0.024109321,4,654.11,1,6,,1,3,27131,7
2,,,0.022874078,3,654.13,1,4,,2,4,28597,1
2,,,0.009977122,4,654.16,1,8,,4,5,65566,3
4,,,0.018034129,1,654.17,1,3,,2,3,36274,5
1,,,0.014655555,3,654.18,1,4,,2,3,44637,1
4,,,0.009541854,2,654.18,1,1,,2,5,68559,1
4,,,0.045445895,2,654.33,3,3,,3,4,14398,4
2,,,0.066783673,3,654.48,3,8,,1,2,9800,7
2,,,0.016760819,4,654.51,1,6,,2,5,39050,2
4,,,0.039687121,2,654.52,1,1,,2,3,16492,2
1,,,0.061906968,4,654.79,1,5,,1,3,10577,7
2,,,0.016324791,4,654.82,2,9,,3,5,40112,4
4,,,0.033294715,3,655.24,1,4,,4,4,19680,3
1,,,0.024936824,4,655.24,1,5,,2,3,26276,1
4,,,0.024329683,3,655.32,2,5,,5,4,26935,3
1,,,0.0513182,3,655.59,2,5,,3,3,12775,4
1,,,0.028049542,3,655.63,1,5,,1,4,23374,7
4,,,0.029060575,5,655.81,3,5,,2,2,22567,5
1,,,0.013274634,4,655.82,1,7,,2,5,49404,2
1,,,0.013799945,4,656.56,1,4,,2,5,47577,2
1,,,0.054986184,4,656.7,1,4,,2,5,11943,2
1,,,0.012776135,4,656.77,1,7,,2,5,51406,2
1,,,0.011346081,4,656.87,1,4,,4,5,57894,3
4,,,0.01410377,2,657.01,3,2,,5,3,46584,3
1,,,0.015270999,3,657.05,1,6,,3,4,43026,3
1,,,0.023796125,3,657.13,1,5,,3,3,27615,2
4,,,0.03236395,6,657.15,4,2,,2,3,20305,4
1,,,0.013716659,4,657.22,1,7,,3,5,47914,3
1,,,0.020760609,3,657.53,1,5,,4,5,31672,3
4,,,0.047631465,3,657.6,1,4,,2,4,13806,5
1,,,0.010884295,4,657.64,1,9,,5,5,60421,3
3,,,0.015900292,3,657.97,1,2,,2,4,41381,2
1,,,0.03155676,3,657.99,4,4,,2,3,20851,2
1,,,0.063530264,2,658.11,1,4,,2,2,10359,5
1,,,0.118581982,4,658.13,1,6,,1,5,5550,7
4,,,0.011504484,1,658.16,1,1,,3,5,57209,2
1,,,0.055563808,3,658.32,4,5,,2,3,11848,5
1,,,0.020234209,3,658.32,1,6,,2,5,32535,2
4,,,0.020894268,3,658.65,2,4,,5,5,31523,4
1,,,0.017732522,4,658.71,1,9,,1,5,37147,7
4,,,0.063070369,3,658.77,1,4,,1,4,10445,7
1,,,0.027059887,2,658.8,1,6,,3,4,24346,2
4,,,0.014513855,2,658.9,1,4,,4,4,45398,5
2,,,0.010135674,4,658.91,1,4,,2,5,65009,2
4,,,0.016653778,2,658.99,1,3,,3,4,39570,3
4,,,0.011022446,4,659.01,1,4,,2,3,59788,1
2,,,0.015651152,4,659.07,1,4,,2,5,42110,2
4,,,0.014116778,2,659.07,1,1,,2,5,46687,2
1,,,0.020379348,3,659.17,4,9,,2,4,32345,5
4,,,0.026381318,2,659.19,4,3,,4,3,24987,4
2,,,0.011936243,4,659.37,1,4,,2,4,55241,2
2,,,0.016580204,3,659.66,1,4,,3,5,39786,5
1,,,0.01732899,4,659.68,1,5,,2,5,38068,2
2,,,0.015280956,3,659.74,1,4,,4,4,43174,3
4,,,0.0259922,1,659.76,1,4,,2,2,25383,1
3,,,0.05429406,2,659.89,2,3,,1,2,12154,6
2,,,0.010396673,4,659.96,1,5,,2,5,63478,2
3,,,0.018018453,3,660.07,4,5,,2,3,36633,2
2,,,0.019587846,4,660.13,1,4,,2,5,33701,2
4,,,0.009571143,2,660.16,1,2,,2,3,68974,2
2,,,0.023884528,4,660.24,1,7,,2,4,27643,2
2,,,0.039607126,2,660.33,1,3,,1,2,16672,6
2,,,0.01920947,4,660.46,1,9,,2,5,34382,2
1,,,0.024716798,4,660.68,1,5,,1,5,26730,7
4,,,0.026300999,3,660.76,2,5,,1,2,25123,7
1,,,0.016342591,3,660.78,1,5,,2,3,40433,2
4,,,0.013915524,2,660.89,1,2,,4,4,47493,3
2,,,0.008800096,2,660.94,1,3,,5,5,75106,3
1,,,0.036131519,1,660.99,4,5,,2,3,18294,2
1,,,0.019409555,4,661.4,1,8,,2,4,34076,5
2,,,0.021810868,3,661.48,1,4,,3,4,30328,3
4,,,0.11964008,1,661.49,1,3,,1,5,5529,7
4,,,0.022404416,2,661.58,2,3,,3,5,29529,5
4,,,0.037736473,3,661.86,2,4,,1,5,17539,6
2,,,0.017672078,1,661.89,2,6,,2,3,37454,1
5,,,0.012247798,4,661.92,1,9,,3,5,54044,3
1,,,0.020032985,4,661.99,1,7,,2,3,33045,2
4,,,0.048368644,3,662.07,1,4,,4,3,13688,3
4,,,0.015688323,2,662.11,2,3,,2,4,42204,2
2,,,0.01001573,4,662.18,1,5,,3,4,66114,3
1,,,0.025568555,3,662.2,1,4,,2,4,25899,1
4,,,0.024756458,2,662.26,1,3,,3,3,26751,5
4,,,0.013655686,2,662.41,1,3,,2,5,48508,1
1,,,0.022564111,4,662.55,1,7,,4,5,29363,3
1,,,0.052550761,4,662.56,1,7,,2,4,12608,2
1,,,0.030057158,1,662.58,1,7,,5,5,22044,5
1,,,0.050730363,3,662.64,1,4,,1,3,13062,7
3,,,0.039566515,1,662.66,1,1,,1,4,16748,7
2,,,0.046999291,4,662.69,3,5,,2,2,14100,2
1,,,0.01924748,3,662.71,1,6,,2,3,34431,5
2,,,0.017520154,3,662.84,1,6,,4,5,37833,3
4,,,0.030592606,2,662.85,1,2,,4,4,21667,1
1,,,0.032349468,1,662.97,3,6,,3,3,20494,4
1,,,0.022466542,3,663.1,1,4,,4,4,29515,3
1,,,0.010761803,4,663.11,1,6,,4,5,61617,3
3,,,0.007432363,1,663.16,1,4,,4,3,89226,3
2,,,0.014476987,3,663.35,1,5,,2,3,45821,1
1,,,0.014167129,3,663.39,1,4,,3,3,46826,1
4,,,0.022803382,3,663.51,1,3,,2,5,29097,2
1,,,0.015508005,4,663.51,1,5,,3,5,42785,3
2,,,0.009414093,1,663.59,2,9,,3,5,70489,5
1,,,0.012775479,4,663.75,1,6,,1,4,51955,7
4,,,0.008098106,1,664.15,1,4,,3,5,82013,3
2,,,0.007325943,4,664.17,1,8,,4,5,90660,3
2,,,0.019477249,4,664.33,1,1,,2,5,34108,2
4,,,0.016195978,2,664.44,1,3,,2,3,41025,1
2,,,0.044372872,3,664.75,4,7,,1,2,14981,7
1,,,0.015215719,4,664.79,1,6,,2,5,43691,2
4,,,0.069426692,1,664.83,2,2,,1,1,9576,6
2,,,0.034653223,3,665.03,4,9,,1,4,19191,7
1,,,0.05570005,3,665.17,1,6,,2,3,11942,1
1,,,0.032629359,4,665.28,1,5,,1,5,20389,7
1,,,0.007074994,4,665.29,1,5,,4,5,94034,1
1,,,0.010930114,4,665.48,1,5,,2,5,60885,2
4,,,0.015815965,3,665.52,2,4,,1,4,42079,6
1,,,0.030491593,4,665.54,1,6,,2,5,21827,2
4,,,0.011488716,3,665.84,1,4,,2,3,57956,2
1,,,0.012187992,4,666.22,1,7,,4,5,54662,5
1,,,0.012865198,4,666.25,1,6,,2,5,51787,2
1,,,0.026144247,4,666.26,1,4,,2,5,25484,2
1,,,0.020112889,4,666.34,1,5,,2,5,33130,2
1,,,0.007363769,4,666.48,1,6,,3,5,90508,1
1,,,0.01421212,3,666.52,1,4,,3,3,46898,1
1,,,0.011451765,2,666.55,4,9,,2,2,58205,2
1,,,0.025387632,3,666.73,1,4,,1,5,26262,7
2,,,0.017177704,4,666.89,1,8,,2,5,38823,2
1,,,0.041016543,4,666.97,1,5,,2,4,16261,2
2,,,0.015507405,3,667.02,1,5,,5,5,43013,3
2,,,0.056146789,2,667.08,2,3,,3,2,11881,3
2,,,0.051498379,4,667.11,1,4,,2,4,12954,1
2,,,0.035378049,2,667.23,2,4,,1,3,18860,6
1,,,0.016767522,4,667.23,1,9,,2,5,39793,2
1,,,0.01138131,3,667.4,1,5,,4,5,58640,1
2,,,0.008491889,4,667.42,1,4,,3,5,78595,1
2,,,0.010778982,2,667.51,2,6,,3,4,61927,5
2,,,0.008355313,3,667.79,1,4,,3,4,79924,2
1,,,0.018897878,4,668.04,1,4,,2,5,35350,2
4,,,0.040966338,2,668.12,2,2,,2,4,16309,2
2,,,0.011974944,4,668.13,1,8,,3,4,55794,5
1,,,0.050579864,3,668.16,3,5,,2,3,13210,1
1,,,0.023603448,3,668.19,2,4,,2,4,28309,1
1,,,0.015446224,3,668.25,1,6,,4,5,43263,3
2,,,0.032602693,3,668.29,3,4,,3,4,20498,4
2,,,0.029988333,3,668.29,2,5,,2,2,22285,4
1,,,0.013170165,4,668.32,1,6,,3,5,50745,2
2,,,0.045782984,1,668.34,3,7,,2,2,14598,2
3,,,0.00766272,4,668.58,1,4,,3,5,87251,1
1,,,0.03217726,2,668.74,1,3,,2,5,20783,4
1,,,0.027355443,4,668.95,1,5,,1,4,24454,7
4,,,0.01351774,3,669.02,1,4,,3,4,49492,3
1,,,0.04438209,1,669.06,4,6,,1,2,15075,7
2,,,0.015127399,4,669.1,1,8,,2,5,44231,2
1,,,0.024417807,3,669.17,2,5,,3,3,27405,4
2,,,0.020689154,3,669.17,1,5,,4,3,32344,3
2,,,0.007207129,4,669.29,2,8,,5,5,92865,5
4,,,0.010196634,2,669.46,1,3,,2,3,65655,1
2,,,0.006929398,3,669.56,1,8,,3,4,96626,3
2,,,0.009861573,4,669.66,1,8,,1,5,67906,7
1,,,0.016685851,4,669.72,1,5,,2,5,40137,2
1,,,0.042790698,3,669.76,1,4,,2,3,15652,2
1,,,0.01007779,3,669.78,1,4,,5,5,66461,3
1,,,0.014932454,3,669.84,1,4,,3,3,44858,3
1,,,0.257932229,1,669.85,1,5,,2,3,2597,5
1,,,0.017329885,3,670.06,4,5,,3,4,38665,1
2,,,0.012957559,2,670.45,2,3,,4,5,51742,3
4,,,0.023965043,2,670.47,1,4,,5,2,27977,3
1,,,0.009419508,4,670.49,1,7,,2,5,71181,2
1,,,0.015549835,3,670.54,1,4,,1,5,43122,7
4,,,0.143286325,6,670.58,2,1,,1,2,4680,6
2,,,0.017383224,3,670.61,1,4,,2,5,38578,2
1,,,0.018445123,3,670.72,1,4,,2,3,36363,1
4,,,0.031209231,1,670.78,1,2,,2,2,21493,4
2,,,0.022306874,4,670.79,1,8,,2,5,30071,2
