X,Y_0,Y_1,W,F_p,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
2,11856.7,18.6948,16,1,4,601.1,1,4,1,1,5,1,6
1,5807.8,19.3291,4,0,5,294.5,3,5,0,4,1,2,3
1,15957.1,18.9799,1,0,2,724.5,1,3,0,4,5,9,3
2,13348.1,19.0402,9,0,3,676.7,3,6,0,1,1,1,7
2,11491.0,19.1445,3,0,3,521.7,4,4,0,2,3,3,2
1,12527.9,18.9932,2,0,2,568.8,1,3,0,5,4,6,5
2,13230.6,19.0894,1,0,4,600.7,1,5,0,3,4,6,1
1,15398.1,19.1783,9,0,2,780.7,2,2,0,2,3,2,4
1,5317.3,18.9945,2,0,1,269.6,1,4,0,5,3,4,3
1,15047.3,19.0658,2,0,3,762.9,1,4,0,3,3,6,3
2,10829.2,18.88,4,0,1,549.0,3,5,1,1,3,3,7
2,10545.5,18.903,5,0,3,478.8,4,5,1,1,3,2,6
2,16002.0,18.9025,3,0,3,726.5,1,5,0,4,5,4,3
2,14040.5,19.0109,1,0,5,637.4,2,6,0,2,3,9,1
1,15982.0,19.063,2,0,4,725.6,1,8,0,2,3,6,1
2,7445.9,19.0689,5,0,2,377.5,4,5,0,2,3,2,4
2,18496.0,18.7478,4,0,4,937.7,1,6,1,2,5,3,2
1,8522.7,19.105,3,0,6,432.1,2,2,0,3,2,3,3
1,6286.6,19.1619,3,0,5,318.7,3,8,0,1,1,2,6
2,11231.1,19.1248,3,0,3,569.4,1,5,0,3,2,3,5
1,13108.1,19.1297,4,0,2,595.1,4,3,0,4,4,3,4
2,15863.1,18.9596,4,0,4,720.2,1,6,0,2,2,3,2
2,10958.2,18.9864,2,0,3,497.5,1,9,0,2,4,5,1
2,8465.4,19.1978,3,0,5,429.2,4,5,0,1,2,2,7
1,16077.7,18.7149,5,0,4,729.9,2,1,1,4,5,4,3
2,7697.5,19.0529,7,0,3,390.3,3,5,0,3,3,2,3
2,14091.9,19.1072,5,0,3,714.5,3,5,0,3,3,3,4
2,12047.0,19.068,6,0,3,546.9,4,5,0,1,1,2,7
1,16430.7,19.1264,5,0,3,833.0,1,5,0,2,3,3,4
1,6324.6,19.0899,5,0,1,287.1,2,3,0,4,3,2,3
2,13670.4,18.8104,4,0,3,693.1,1,4,1,1,2,3,7
2,13959.3,19.1514,2,0,1,707.7,3,6,0,3,2,5,2
2,15660.5,18.8435,9,0,3,711.0,1,4,1,1,4,2,6
1,10686.7,19.0423,3,0,3,485.2,1,4,0,3,5,4,3
2,6366.0,19.1654,7,0,5,322.8,4,8,0,1,2,1,6
2,13892.4,18.9501,3,0,4,630.7,1,9,0,4,5,4,3
1,11125.2,18.9702,5,0,5,564.0,3,6,1,1,3,2,7
2,6889.3,19.1649,4,0,1,312.8,3,5,0,2,3,2,5
2,12837.7,19.015,2,0,2,650.9,1,9,0,4,4,7,3
1,7696.9,19.2083,3,0,2,349.4,2,2,0,2,2,3,1
1,12091.5,19.0686,2,0,2,613.0,2,2,0,5,3,6,3
2,9509.2,19.0906,3,0,5,431.7,3,6,0,2,3,3,2
2,11842.7,19.0852,5,0,3,600.4,4,5,0,1,1,2,7
1,10911.4,19.0752,6,0,2,495.4,1,2,0,2,2,2,2
1,9282.8,19.0331,1,0,6,421.4,1,2,0,2,3,6,1
1,12867.8,19.1267,1,0,2,584.2,1,4,0,4,5,7,3
2,9684.4,19.0252,2,0,3,439.7,3,6,0,3,3,3,5
1,11927.9,18.8192,1,0,3,541.5,1,3,1,2,4,6,1
1,9499.0,19.1406,3,0,3,431.3,2,4,0,4,4,3,3
1,11034.8,19.1817,3,0,2,501.0,1,6,0,3,3,4,3
1,22784.7,19.0249,3,0,4,1034.4,1,7,0,5,5,6,3
1,9089.0,19.1716,1,0,6,412.6,2,2,0,2,1,7,1
1,11059.7,19.3144,5,0,2,560.7,3,5,0,2,3,3,2
1,10478.5,19.1237,2,0,2,531.3,3,3,0,3,2,4,4
2,20295.1,18.6935,2,0,4,921.4,1,9,1,4,5,9,3
1,13582.8,18.9651,4,0,4,616.7,1,6,1,2,4,3,2
2,16423.3,19.0137,2,0,6,745.6,1,5,0,2,4,5,5
1,11574.2,19.2423,2,0,2,586.8,2,5,0,5,3,5,3
1,12436.9,19.0721,3,0,3,630.6,4,5,0,3,3,4,4
2,14658.4,19.0235,4,0,2,665.5,4,9,0,4,3,3,3
2,13779.4,18.9384,6,0,3,698.6,3,4,0,4,3,2,4
2,14209.6,18.8748,4,0,2,645.1,1,7,1,2,4,3,2
2,15770.3,18.9323,3,0,3,716.0,1,5,0,5,4,5,3
2,12974.9,18.9607,2,0,3,589.1,1,4,0,5,3,5,5
1,8196.3,18.9399,2,0,5,372.1,1,6,1,2,4,4,1
2,11973.2,18.7626,1,0,5,543.6,2,9,1,1,4,5,6
2,12825.3,19.1798,7,0,2,650.2,4,9,0,3,3,2,3
2,4628.6,19.1698,5,0,1,210.1,4,6,0,1,1,1,7
2,6549.8,19.0693,2,0,3,332.1,1,5,0,2,3,4,1
2,13641.8,18.9997,7,0,2,691.6,4,2,0,4,2,2,3
1,2905.1,19.3361,2,0,5,131.9,4,5,0,1,1,2,7
2,11562.1,19.0507,10,1,3,524.9,1,6,0,2,2,1,1
2,7602.9,19.0326,4,0,3,345.2,1,6,0,2,3,3,2
2,9174.0,18.8287,5,0,3,465.1,4,5,1,1,3,2,7
2,10777.0,19.1102,2,0,1,489.3,2,5,0,3,3,4,1
2,13574.2,18.816,2,0,4,616.3,1,6,1,3,5,6,2
2,11626.0,19.1191,3,0,1,589.4,2,7,0,4,3,4,5
1,12476.0,19.0823,2,0,3,566.4,2,4,0,3,2,4,3
2,15209.9,19.1235,5,0,1,690.5,4,9,0,2,3,3,4
1,11346.5,19.2944,8,0,1,575.3,4,8,0,1,1,1,6
1,9422.3,19.2555,4,0,5,427.8,4,7,0,1,2,2,7
2,14288.8,19.1055,4,0,2,724.4,4,9,0,3,3,3,4
2,10778.2,19.2038,2,0,2,546.5,3,5,0,4,2,4,1
1,11052.2,19.1031,4,0,3,560.3,2,4,0,3,3,3,4
2,15575.6,19.1067,9,0,3,789.7,4,9,0,2,2,2,2
1,10907.9,18.861,7,0,4,495.2,1,8,1,1,3,2,7
2,7801.0,19.2282,2,0,5,354.2,3,6,0,1,1,3,7
2,13604.0,18.7657,2,0,4,617.6,1,9,1,2,5,5,2
2,16926.8,18.8276,10,1,4,768.5,1,5,1,2,4,2,2
1,14284.3,18.8677,4,0,4,648.5,1,7,1,2,5,3,2
1,8327.0,19.2883,3,0,5,422.2,4,5,0,1,2,2,7
2,6356.2,18.7842,3,0,5,322.3,4,6,1,1,3,2,7
2,10993.4,18.995,3,0,3,499.1,1,9,0,3,3,4,4
2,11087.3,19.0921,10,1,5,562.1,3,6,0,1,2,1,6
2,10533.1,19.2223,4,0,1,534.0,3,5,0,2,1,2,2
2,8619.2,19.174,6,0,5,437.0,4,9,0,1,1,1,6
2,6173.8,19.0862,3,0,5,313.0,1,5,0,2,2,2,2
2,5714.9,19.1478,3,0,3,289.7,4,6,0,2,1,3,2
2,11880.2,18.8522,2,0,4,539.4,1,4,0,4,5,6,3
1,12641.6,19.1534,4,0,3,640.9,4,5,0,5,3,3,3
1,13237.2,19.0935,4,0,2,601.0,1,3,0,2,3,3,2
1,10077.6,18.8943,4,0,2,457.5,1,7,1,1,3,2,7
1,12159.2,18.8819,7,0,3,552.0,4,4,1,1,3,2,7
1,11517.1,19.1141,3,0,6,522.9,2,3,0,3,3,4,3
2,9453.7,19.1795,4,0,3,479.3,4,6,0,2,2,2,5
2,10003.7,18.9246,6,0,5,507.2,3,6,1,1,3,2,6
2,13617.2,18.997,5,0,3,618.2,1,6,0,2,3,2,2
1,12769.1,19.1287,3,0,1,579.7,1,4,0,5,3,4,3
2,12310.0,18.8613,3,0,4,558.9,1,7,0,4,5,4,3
2,9177.9,18.8326,4,0,4,416.7,1,5,1,2,5,3,2
1,16530.1,18.8973,1,0,4,750.5,1,1,1,2,5,10,1
2,8720.9,19.1053,2,0,5,395.9,2,8,0,1,1,4,7
2,14060.5,18.8649,1,0,3,638.3,1,5,1,3,5,9,3
2,10861.8,19.1721,4,0,2,550.7,3,4,0,2,3,3,1
2,12048.0,19.1146,11,1,2,610.8,4,5,0,3,5,2,3
1,19928.9,19.0631,2,0,2,904.8,1,3,0,4,4,7,3
1,10768.6,19.2216,6,0,5,546.0,4,4,0,4,3,2,3
1,10978.0,18.8969,7,0,4,498.4,1,8,1,2,5,2,2
2,20020.2,18.9274,4,0,4,908.9,1,6,0,3,5,4,3
2,9631.3,19.1654,4,0,5,488.3,4,6,0,1,2,2,7
2,12899.2,19.1118,4,0,3,654.0,4,5,0,1,1,3,7
2,9372.8,19.1067,5,0,3,475.2,4,4,0,1,2,2,7
1,14548.9,19.1702,3,0,3,660.5,1,9,0,3,2,4,2
2,15398.7,19.1123,3,0,2,780.7,4,5,0,5,3,5,3
2,6367.8,19.0315,1,0,2,289.1,1,7,0,4,3,5,5
2,11176.3,18.8063,3,0,3,507.4,1,4,1,2,4,4,1
2,9398.3,19.1084,5,0,1,426.7,3,4,0,1,2,2,6
1,9182.8,19.1142,5,0,2,416.9,3,5,0,2,3,2,5
2,11130.9,19.0782,8,0,2,505.3,1,5,0,2,4,2,5
1,11266.7,19.0189,3,0,2,571.2,4,9,1,1,3,4,6
2,10546.9,19.0849,7,0,3,478.8,1,5,0,2,3,2,2
2,11166.8,18.9251,6,0,3,507.0,1,5,0,1,2,2,7
1,6692.5,19.2268,3,0,5,303.8,3,4,0,4,2,3,5
2,13254.5,19.0497,3,0,3,672.0,1,8,0,3,3,4,3
1,14999.2,19.1164,3,0,3,760.5,1,5,0,3,5,4,1
2,7836.3,19.0606,3,0,2,355.8,3,4,0,4,2,3,3
1,6243.4,19.0279,3,0,2,316.5,2,2,0,3,2,3,4
2,9996.6,18.9908,3,0,3,453.8,4,4,0,5,3,3,3
2,13886.9,19.0759,2,0,3,630.5,4,5,0,5,3,6,3
2,14629.5,18.7969,2,0,1,664.2,1,9,1,2,5,6,1
1,16160.3,18.9454,1,0,4,733.7,1,7,1,2,5,9,2
2,12231.6,19.0075,3,0,3,555.3,1,4,0,2,4,3,1
2,7933.6,19.1304,1,0,2,402.2,4,4,0,4,4,9,1
2,6203.6,18.8154,2,0,2,314.5,2,3,1,2,4,3,1
1,14505.6,18.9253,2,0,3,658.6,1,9,1,2,5,6,2
2,12587.1,19.1535,4,0,2,571.5,3,5,0,3,3,3,3
1,14105.8,18.7995,4,0,4,640.4,1,1,1,2,5,4,2
2,7333.9,19.0782,3,0,3,333.0,3,4,0,2,4,3,1
2,17617.9,18.759,3,0,4,799.9,1,5,1,1,4,5,7
1,10809.6,19.1726,2,0,2,490.8,2,1,0,2,1,5,1
1,12720.2,19.2187,4,0,5,577.5,3,5,0,3,3,3,3
2,9988.2,19.1613,6,0,2,506.4,3,4,0,2,2,2,5
2,8391.8,19.1675,5,0,5,425.5,4,5,0,2,2,2,4
2,18176.2,18.8509,2,0,4,825.2,1,8,1,2,5,5,1
2,7345.2,19.0587,3,0,5,372.4,4,7,0,1,1,3,7
2,12287.9,19.0595,6,0,5,623.0,1,9,0,2,2,2,2
1,10099.1,19.073,5,0,1,458.5,3,8,0,1,2,2,7
2,13401.6,19.2479,7,0,2,679.5,4,5,0,3,3,2,1
1,11055.1,19.2641,2,0,5,560.5,2,5,0,4,2,4,3
2,14385.0,18.9305,2,0,3,653.1,1,5,0,4,5,5,3
2,13295.6,18.68,4,0,4,603.6,1,6,1,1,3,3,7
1,12368.3,19.2333,11,1,5,627.1,4,8,0,1,1,1,6
2,12958.2,19.1394,7,0,3,657.0,3,4,0,2,3,2,2
2,12659.7,18.6297,2,0,4,574.8,1,9,1,1,5,4,7
1,12118.3,18.9971,1,0,6,550.2,4,2,1,1,3,5,7
2,17626.7,18.7435,6,0,3,800.3,1,6,1,1,4,2,7
2,15239.7,19.0946,3,0,3,691.9,4,5,0,5,4,4,3
1,9939.4,19.1527,4,0,4,503.9,4,9,0,5,5,3,4
2,10666.3,19.1782,5,0,2,484.3,4,6,0,3,3,2,4
2,7876.2,19.1203,7,0,5,399.3,4,7,0,2,3,2,4
2,7837.7,18.8499,1,0,4,355.8,1,9,1,2,5,10,1
2,15114.2,19.1961,13,1,1,686.2,4,7,0,1,2,1,7
1,9252.1,19.1182,6,0,2,469.1,2,3,0,2,2,2,5
2,19760.2,19.0307,7,0,3,1001.8,4,5,0,4,3,3,3
1,19067.2,18.8131,7,0,3,865.7,1,4,1,2,5,2,2
1,14482.3,18.9596,8,0,1,657.5,1,1,0,5,5,2,3
2,15385.0,18.8996,3,0,4,698.5,1,5,1,2,4,4,2
2,10620.9,19.1214,4,0,2,482.2,4,9,0,1,2,2,7
1,11389.4,18.9158,9,0,2,577.4,4,3,1,1,4,1,7
1,11621.2,19.1254,3,0,2,589.2,4,2,0,1,2,3,7
2,7098.0,19.2154,3,0,2,359.9,4,9,0,2,2,2,2
2,7215.3,19.0065,2,0,3,327.6,4,9,0,5,4,4,4
2,12080.2,18.8997,5,0,2,548.4,4,5,1,1,3,2,7
1,21057.8,18.7134,4,0,4,956.0,1,3,1,1,5,3,7
1,17833.4,18.8206,3,0,1,809.6,1,4,1,1,3,4,7
1,13239.5,19.124,8,0,5,671.2,2,6,0,4,2,2,3
2,4839.5,19.1271,1,0,5,245.4,3,5,0,2,2,5,1
2,8011.3,19.0972,8,0,2,406.2,3,5,0,3,3,2,4
1,10416.1,18.8373,11,1,4,472.9,2,6,1,1,3,1,6
2,15438.3,18.8755,8,0,3,700.9,1,5,1,2,4,2,2
1,13489.7,18.8977,3,0,5,612.4,3,3,1,1,3,3,6
2,4056.7,19.1885,1,0,5,184.2,4,9,0,2,2,4,5
2,5369.8,19.2433,3,0,2,243.8,3,7,0,1,1,2,7
1,18012.4,19.0816,4,0,2,817.8,1,2,0,3,5,4,5
2,13195.8,19.153,5,0,3,669.0,4,9,0,5,4,3,3
2,14351.0,19.2739,9,0,5,727.6,3,6,0,1,2,2,7
2,13453.2,19.0539,3,0,3,610.8,1,5,0,2,3,3,2
1,8064.4,18.9212,2,0,2,366.1,1,7,1,1,3,3,7
2,13264.9,19.0676,2,0,2,602.2,3,6,0,4,3,4,3
2,15852.9,18.8784,2,0,4,719.7,1,5,1,2,5,5,1
2,10020.0,19.1999,2,0,1,508.0,4,5,0,4,3,4,3
2,16510.1,18.799,2,0,4,749.6,1,9,1,2,5,8,2
2,12009.6,19.1943,5,0,5,608.9,4,5,0,1,1,2,6
1,6434.2,19.3615,2,0,5,292.1,4,6,0,1,1,3,7
1,16231.1,18.8746,8,0,3,736.9,1,4,1,1,3,2,6
2,10975.2,19.1052,4,0,1,556.4,3,6,0,1,1,2,7
1,12243.2,18.8383,3,0,2,555.8,1,6,1,1,3,3,7
1,9407.4,19.1896,2,0,3,427.1,2,6,0,4,4,5,3
1,8650.6,18.8999,5,0,3,438.6,3,5,1,1,5,2,7
1,7357.2,19.1984,2,0,5,373.0,4,6,0,3,1,3,1
1,9957.9,18.8811,7,0,1,452.1,2,3,1,2,5,2,1
1,16362.4,18.7808,1,0,4,742.9,1,4,1,1,5,9,6
1,12515.5,19.0073,4,0,2,634.5,2,3,0,5,4,4,3
2,15885.8,18.7443,6,0,4,721.2,1,9,1,1,5,2,6
2,14126.0,18.8778,2,0,3,641.3,1,4,1,2,4,6,1
2,9268.0,19.0151,2,0,2,469.9,4,3,0,2,4,3,2
2,10699.1,19.0871,6,0,3,485.7,3,5,0,1,1,2,7
2,7944.5,19.0875,4,0,3,402.8,3,4,0,2,2,2,4
1,9905.2,19.1117,4,0,1,449.7,2,4,0,5,5,4,3
2,14265.3,19.2468,5,0,5,723.3,3,6,0,4,2,3,3
1,8011.2,19.1753,3,0,3,406.2,3,4,0,4,2,4,4
2,16953.2,18.8472,2,0,4,769.7,1,6,1,2,5,6,2
2,13824.1,19.087,7,0,2,700.9,4,9,0,2,4,2,5
2,7076.0,19.1238,8,0,5,358.8,3,8,0,1,2,1,7
2,9652.7,19.1929,11,1,3,438.2,4,5,0,1,2,1,6
1,14957.2,19.2167,5,0,2,758.3,2,6,0,2,3,3,1
1,6280.2,19.2325,2,0,5,318.4,4,8,0,2,2,4,2
2,14765.9,18.9547,3,0,2,670.4,1,3,0,4,3,5,3
1,10110.4,19.1279,3,0,2,512.6,3,6,0,5,3,5,3
2,11713.4,19.1502,5,0,5,531.8,4,6,0,1,2,2,7
2,8534.3,19.1456,3,0,2,387.5,3,6,0,2,2,3,2
1,18350.4,18.9127,2,0,3,833.1,1,4,1,2,5,7,2
1,15683.5,18.7851,3,0,4,712.0,1,3,1,2,5,4,1
2,17555.0,19.1136,3,0,1,797.0,2,8,0,2,2,4,1
1,15337.1,19.1924,6,0,2,777.6,3,4,0,4,3,2,3
1,2793.9,19.3056,1,0,6,141.7,2,4,0,3,1,3,3
2,10025.8,19.1471,4,0,5,455.2,4,9,0,1,2,2,7
2,9474.9,18.8629,4,0,3,430.2,1,4,0,5,5,3,3
2,15835.2,19.1141,1,0,4,718.9,1,9,0,4,5,7,3
1,13291.7,18.9802,5,0,5,603.4,1,8,1,1,3,2,7
2,6732.3,19.1594,3,0,5,341.3,4,9,0,3,2,3,4
1,13165.5,19.2418,2,0,3,667.5,4,4,0,4,2,5,1
2,8461.7,19.2908,4,0,5,429.0,4,6,0,2,2,2,4
1,9216.1,19.1845,2,0,2,418.4,2,4,0,4,2,4,3
1,12095.4,19.0629,7,0,3,613.2,3,4,0,2,2,2,4
1,18873.4,19.032,4,0,3,856.9,1,6,0,4,4,4,3
1,11782.4,19.1419,3,0,2,597.4,3,7,0,4,4,4,5
2,14727.4,19.2377,5,0,5,746.7,4,5,0,2,2,2,1
2,18434.2,18.8035,4,0,2,836.9,1,3,1,2,4,3,5
2,11113.8,18.8316,4,0,1,563.5,3,4,1,1,3,2,7
1,11250.5,19.283,3,0,5,570.4,4,8,0,2,2,3,5
1,8386.0,19.2502,4,0,5,380.7,3,5,0,1,2,2,7
1,8325.3,19.0723,1,0,2,378.0,2,1,0,2,3,5,1
1,6252.1,19.2492,8,0,2,317.0,4,4,0,2,3,1,5
1,10866.3,19.2302,6,0,5,550.9,3,6,0,1,1,2,7
2,8388.5,18.8323,3,0,1,380.8,1,5,1,1,3,2,7
2,11032.1,19.2439,3,0,5,500.9,4,9,0,2,2,3,4
1,18380.8,18.9121,1,0,3,931.9,1,2,1,2,5,10,2
1,3508.2,19.254,3,0,5,177.9,4,8,0,2,1,2,4
1,13177.5,19.0994,2,0,1,598.3,1,9,0,2,2,5,5
1,9668.8,19.0957,3,0,3,439.0,1,7,0,2,2,3,2
2,9660.9,19.1098,3,0,1,438.6,2,4,0,2,2,3,5
1,8446.2,19.075,1,0,2,383.5,1,3,0,3,4,6,1
2,11985.1,19.0099,6,0,3,607.6,2,5,0,2,3,2,4
1,14220.4,19.0957,5,0,1,645.6,1,2,0,4,5,3,3
1,9707.4,19.1732,2,0,2,492.2,1,5,0,3,3,5,1
2,9794.0,19.0516,3,0,5,444.6,1,5,0,2,2,3,5
2,10611.1,18.7764,2,0,4,481.7,1,7,1,2,5,5,2
2,11385.6,18.8287,9,0,3,577.2,3,5,1,1,3,2,6
2,14846.0,19.0286,6,0,3,674.0,2,4,0,2,3,2,4
2,13722.7,18.8626,4,0,3,623.0,1,5,1,1,3,3,6
2,13161.9,19.1639,9,0,5,667.3,4,5,0,1,2,2,6
2,10433.3,19.0378,2,0,5,473.7,3,6,0,4,2,4,3
2,9364.0,18.7812,4,0,5,425.1,4,5,1,1,3,2,6
1,13442.5,19.0556,2,0,4,610.3,1,8,0,2,4,5,2
1,16585.1,19.2509,2,0,2,840.9,2,6,0,3,5,7,1
2,14950.3,18.9249,2,0,3,678.7,1,4,0,4,5,5,3
1,6101.0,19.2827,2,0,5,277.0,3,2,0,2,1,3,4
1,13172.1,18.9197,3,0,2,598.0,1,4,1,2,4,3,2
1,15657.9,18.9692,6,0,1,710.9,1,2,0,2,3,2,2
2,9710.6,18.8097,12,1,5,440.9,1,6,1,1,3,1,7
1,20356.4,18.9913,3,0,1,924.2,1,3,0,4,5,5,3
2,9402.3,19.146,2,0,1,426.9,4,9,0,2,2,5,5
1,17866.5,19.1056,2,0,1,811.1,1,4,0,3,3,6,1
2,17060.7,19.1001,9,0,3,865.0,4,9,0,2,3,2,4
2,9892.5,19.1207,6,0,3,501.5,4,5,0,5,3,2,3
1,13421.8,19.1079,5,0,6,609.3,1,4,0,2,3,2,2
2,12259.8,18.9077,3,0,2,556.6,1,9,0,4,5,4,3
2,9706.4,19.2784,4,0,5,440.7,4,7,0,3,1,2,3
2,13998.6,19.0233,3,0,3,635.5,1,4,0,3,3,3,3
1,10357.7,19.173,4,0,5,525.1,4,8,0,1,1,2,7
1,12980.4,19.007,4,0,2,589.3,4,5,1,1,3,2,7
2,13643.7,19.0686,9,0,2,619.4,1,7,0,2,3,2,2
2,9789.9,19.0387,3,0,2,444.5,1,6,0,3,3,4,3
1,19022.3,18.7636,2,0,1,863.6,1,2,1,1,5,6,6
2,20441.7,19.0682,3,0,2,928.1,1,5,0,2,4,5,5
1,8339.3,19.2642,9,0,5,422.8,3,5,0,1,2,1,6
1,13972.2,19.2233,6,0,5,634.3,4,4,0,1,1,2,6
2,10667.3,19.1444,4,0,3,540.8,3,7,0,1,1,2,7
2,16671.8,18.7506,7,0,4,756.9,1,4,1,2,5,2,2
2,12324.6,19.0811,2,0,2,624.9,3,5,0,5,4,6,4
1,13222.8,18.9606,5,0,2,600.3,1,3,0,2,3,3,2
1,10127.4,19.2003,6,0,5,513.5,3,5,0,4,2,2,3
1,9666.5,19.1444,3,0,2,490.1,2,3,0,5,3,5,3
1,12676.8,19.1236,7,0,3,575.5,1,4,0,2,3,2,2
2,7162.1,19.0394,1,0,4,325.2,2,9,0,3,3,5,3
2,10607.1,19.0391,3,0,2,481.6,3,4,0,4,3,3,4
2,12684.6,18.9727,3,0,3,575.9,1,5,0,1,2,3,7
2,14604.8,19.0555,5,0,3,740.5,4,4,0,5,4,3,4
2,13263.8,18.6643,3,0,4,602.2,1,9,1,1,3,3,7
2,23011.6,18.9043,3,0,3,1044.7,1,4,0,4,5,5,3
1,14003.7,19.0697,5,0,1,710.0,4,3,0,2,3,2,1
2,12688.8,18.8272,1,0,4,576.1,1,9,1,2,5,8,2
2,7375.6,19.1715,3,0,2,373.9,4,9,0,5,3,3,3
1,10374.2,19.0046,2,0,2,471.0,1,7,1,2,4,4,2
1,11294.9,19.2149,7,0,2,512.8,4,4,0,3,3,2,5
1,10807.0,19.1651,2,0,2,490.6,2,4,0,3,3,4,4
2,12946.8,18.8588,4,0,3,656.4,3,4,1,1,3,3,7
1,12335.5,18.9126,5,0,2,560.0,1,2,1,2,4,2,2
1,10450.5,19.2788,3,0,2,529.8,2,5,0,5,4,5,3
1,14254.5,18.9278,2,0,3,722.7,1,2,0,4,4,7,1
2,9170.0,19.0242,3,0,5,416.3,1,9,0,3,2,3,3
1,6017.9,19.1648,4,0,3,305.1,3,5,0,5,2,3,3
1,15675.5,18.9137,4,0,3,711.7,1,4,1,2,5,3,1
2,17626.3,18.8962,1,0,4,800.2,1,9,0,4,5,9,3
2,14261.6,19.0137,5,0,3,647.5,4,5,0,1,1,2,7
2,10958.3,18.9932,4,0,2,497.5,1,9,0,1,2,2,7
2,11375.1,18.9874,3,0,4,516.4,1,9,0,2,3,3,1
2,9509.7,19.1291,4,0,5,482.1,4,7,0,1,1,2,7
2,9909.6,19.0572,5,0,3,502.4,2,4,0,3,3,3,3
1,13694.3,19.1605,3,0,2,621.7,2,5,0,5,4,4,3
1,9880.2,18.7599,2,0,4,448.6,1,3,1,2,5,6,2
1,7055.7,19.3244,2,0,6,320.3,4,3,0,3,2,3,3
2,3600.8,19.0917,2,0,3,163.5,3,5,0,1,1,2,7
2,9747.9,19.0575,2,0,5,442.6,1,9,0,2,2,4,2
2,10469.6,19.0949,3,0,2,530.8,2,9,0,3,3,4,3
1,13449.4,19.0828,1,0,5,610.6,1,4,0,2,2,8,1
2,7894.7,19.0835,6,0,1,400.3,4,9,0,1,2,2,6
2,12002.5,19.0557,3,0,1,544.9,1,6,0,5,3,4,3
1,9617.4,19.1605,3,0,1,436.6,4,6,0,1,1,3,7
2,8406.2,19.093,2,0,3,381.6,1,4,0,2,4,4,5
2,11341.4,19.0035,3,0,3,575.0,1,5,0,3,3,4,2
1,8570.1,18.953,5,0,2,434.5,4,6,1,1,4,2,7
1,12173.7,19.1678,4,0,2,552.7,4,3,0,2,3,3,5
2,16049.1,19.1129,7,0,2,728.6,4,5,0,1,2,2,6
1,9556.3,18.8027,2,0,4,433.9,1,9,1,2,5,5,2
1,8426.2,19.207,4,0,5,427.2,3,5,0,3,3,2,4
1,8271.3,18.8084,12,1,2,419.4,1,3,1,1,3,1,6
2,9982.4,19.1161,3,0,2,506.1,2,4,0,2,2,3,5
2,7874.5,19.1067,3,0,1,399.2,2,5,0,3,3,3,4
1,9910.4,19.0217,2,0,6,449.9,1,3,0,4,3,4,3
1,10666.4,19.1892,3,0,2,484.3,2,6,0,2,2,3,1
2,13684.0,19.0416,1,0,3,621.3,2,7,0,4,3,6,3
1,8405.3,19.2163,3,0,3,381.6,3,4,0,3,2,3,4
2,10673.0,18.9871,2,0,2,484.6,4,5,0,5,5,7,3
2,20652.3,18.9557,6,0,3,937.6,1,5,0,2,3,2,2
2,6429.2,18.9984,2,0,3,291.9,1,4,0,4,1,3,3
2,15189.6,18.8045,10,1,3,689.6,1,6,1,1,2,2,7
1,18285.8,18.7883,11,1,4,830.2,1,4,1,3,5,2,2
1,12193.5,18.9041,14,1,3,553.6,1,5,1,1,4,1,7
2,11565.1,18.7516,9,0,2,586.4,1,5,1,1,4,2,7
2,10188.1,18.9904,7,0,4,462.5,1,8,0,1,1,1,7
2,15714.0,18.9972,9,0,4,796.7,4,8,0,2,2,2,2
2,9878.3,19.0312,10,1,1,500.8,3,6,0,5,3,2,5
1,15981.0,19.0948,5,0,4,725.5,4,4,0,4,4,3,3
2,10258.9,19.1004,5,0,3,520.1,1,4,0,1,2,2,7
2,14567.8,19.0562,5,0,1,661.4,1,8,0,2,3,3,2
2,8463.3,19.0551,5,0,3,384.2,4,5,0,2,2,2,5
2,14577.3,18.9626,12,1,2,739.1,3,6,1,1,3,1,6
1,12087.7,18.8797,3,0,3,548.8,1,4,1,1,3,3,7
1,17211.4,19.0122,6,0,1,781.4,2,2,0,5,5,3,3
1,12883.7,18.9739,1,0,1,584.9,1,2,0,5,5,7,3
2,13457.0,18.868,2,0,4,610.9,1,7,1,2,5,5,2
2,10149.1,19.0513,3,0,5,514.6,2,9,0,2,1,3,1
2,7593.4,19.1109,9,0,5,385.0,3,6,0,1,1,1,6
2,9006.5,18.9708,5,0,6,408.9,2,4,0,1,2,2,6
1,10591.7,19.1341,10,1,2,537.0,4,3,0,1,2,1,6
1,14835.3,19.251,5,0,1,752.1,2,9,0,4,2,3,3
1,8067.4,18.8778,4,0,5,366.3,4,3,1,1,2,2,7
1,14528.4,18.896,7,0,3,659.6,1,4,1,1,4,2,7
2,4448.2,19.121,3,0,1,225.5,4,5,0,2,1,2,2
2,12425.4,19.0704,4,0,3,630.0,3,4,0,5,2,3,4
2,12196.5,19.1266,2,0,3,553.7,3,5,0,2,3,4,2
1,18160.7,18.8914,3,0,3,824.5,1,4,1,2,5,4,2
2,16543.1,18.7941,6,0,4,751.1,1,5,1,2,5,2,2
2,7704.6,19.1891,3,0,5,349.8,4,5,0,2,2,2,2
2,9198.6,18.9735,3,0,5,417.6,4,7,0,1,2,2,7
2,7089.6,19.2506,2,0,5,359.4,4,9,0,3,2,4,2
